-2.151900291442871094e+01,-3.209901094436645508e+00,-5.836987018585205078e+00,-4.938114166259765625e+00,-9.342440605163574219e+00,-7.389143943786621094e+00,-8.282644271850585938e+00,-1.630204582214355469e+01,-1.027918720245361328e+01,-1.874297714233398438e+01,-2.400662040710449219e+01,-8.256958961486816406e+00,-1.871056318283081055e+00,-1.530122184753417969e+01,-3.973346710205078125e+00,-1.986021995544433594e+01,-8.676345825195312500e+00,-9.493423461914062500e+00,-5.154222488403320312e+00,-5.325752258300781250e+00,-6.947660446166992188e+00,-1.326034545898437500e+01,-1.058085727691650391e+01,-1.751014900207519531e+01,-4.288032054901123047e+00,-2.037313842773437500e+01,-1.735661697387695312e+01,-9.852292060852050781e+00,-1.036607170104980469e+01,-1.040587425231933594e+01,-1.672276115417480469e+01,-9.350651741027832031e+00
-1.264250087738037109e+01,-1.083754444122314453e+01,-5.537123203277587891e+00,-1.143742370605468750e+01,-7.996848583221435547e+00,-3.112152338027954102e+00,-1.061021709442138672e+01,-4.885691642761230469e+00,-1.320167350769042969e+01,-9.694795608520507812e+00,-1.848401451110839844e+01,-3.150381565093994141e+00,-1.698024630546569824e+00,-2.227166557312011719e+01,-5.658538818359375000e+00,-1.198716163635253906e+01,-4.336047649383544922e+00,-4.848351955413818359e+00,-3.939922571182250977e+00,-1.025332355499267578e+01,-3.579884052276611328e+00,-2.130398368835449219e+01,-1.207729053497314453e+01,-2.105107879638671875e+01,-3.092922449111938477e+00,-2.124107551574707031e+01,-2.380218124389648438e+01,-5.638236522674560547e+00,-5.461054801940917969e+00,-3.067859172821044922e+00,-1.606884193420410156e+01,-5.208145141601562500e+00
-9.873316764831542969e+00,-9.904030799865722656e+00,-4.792049884796142578e+00,-1.248296070098876953e+01,-1.392685127258300781e+01,-1.031702423095703125e+01,-7.885686874389648438e+00,-5.746271610260009766e+00,-7.734281063079833984e+00,-7.164893627166748047e+00,-1.082892227172851562e+01,-4.465087890625000000e+00,-1.068912696838378906e+01,-2.501231002807617188e+01,-9.035886764526367188e+00,-8.085934638977050781e+00,-1.392102241516113281e+01,2.655855894088745117e+00,-7.753479957580566406e+00,-6.499185562133789062e+00,-1.201342678070068359e+01,-1.747953987121582031e+01,-1.122873210906982422e+01,-2.053776168823242188e+01,-1.003483581542968750e+01,-1.514413738250732422e+01,-6.746246337890625000e+00,-1.060752391815185547e+01,-6.870981693267822266e+00,-8.623204231262207031e+00,-6.556621074676513672e+00,-6.607656955718994141e+00
-3.874496698379516602e+00,-2.378570938110351562e+01,-1.920807242393493652e+00,-8.966891288757324219e+00,-1.002559280395507812e+01,-7.956223964691162109e+00,-7.438882350921630859e+00,-1.354292273521423340e+00,-3.747512817382812500e+00,-8.299375534057617188e+00,-1.903549194335937500e+01,-9.481441497802734375e+00,-9.128985404968261719e+00,-1.269610500335693359e+01,-5.833009719848632812e+00,-1.253468608856201172e+01,-1.446739959716796875e+01,-7.504137039184570312e+00,-7.567228794097900391e+00,-4.655284404754638672e+00,-2.859951972961425781e+00,-1.054361057281494141e+01,-1.245588588714599609e+01,-1.901531982421875000e+01,-3.600262880325317383e+00,-1.704609680175781250e+01,-1.270097541809082031e+01,-1.609831047058105469e+01,-7.423034667968750000e+00,-4.173515319824218750e+00,-3.664046525955200195e+00,-2.012310743331909180e+00
-1.582277679443359375e+01,-1.552203464508056641e+01,-6.534737586975097656e+00,-4.627008438110351562e+00,-6.336215972900390625e+00,-6.214532375335693359e+00,-7.636268615722656250e+00,-6.423023700714111328e+00,-7.341685295104980469e+00,-9.133076667785644531e+00,-7.525800228118896484e+00,-2.147261047363281250e+01,-8.336007118225097656e+00,-9.376902580261230469e+00,-2.270260429382324219e+01,-5.883553981781005859e+00,-7.653445720672607422e+00,-1.913990020751953125e+01,-1.105644035339355469e+01,-1.602082061767578125e+01,-1.002077960968017578e+01,-7.111157894134521484e+00,-1.763339805603027344e+01,-7.817853927612304688e+00,-1.220705699920654297e+01,-5.951261520385742188e+00,-1.032306671142578125e+01,-9.710680961608886719e+00,-6.912382125854492188e+00,-1.023738574981689453e+01,-9.448545455932617188e+00,-1.119057559967041016e+01
-1.642790412902832031e+01,-1.046091556549072266e+01,-2.539592504501342773e+00,-1.701447296142578125e+01,-5.446922302246093750e+00,-6.707439422607421875e+00,-2.888672113418579102e+00,-1.157087898254394531e+01,-3.068568706512451172e+00,-1.058191776275634766e+01,-8.863757133483886719e+00,-2.623485326766967773e+00,-1.263432502746582031e+01,-2.213349533081054688e+01,-1.653483009338378906e+01,1.885144114494323730e-01,-1.712455177307128906e+01,-3.153640508651733398e+00,-9.594792366027832031e+00,-1.013380146026611328e+01,-1.272138977050781250e+01,-1.323050498962402344e+01,-1.389370632171630859e+01,-1.804046440124511719e+01,-1.129414176940917969e+01,-1.380544567108154297e+01,-3.738564014434814453e+00,-1.769723892211914062e+01,-1.283698177337646484e+01,-7.994246959686279297e+00,-1.016609954833984375e+01,-1.349542999267578125e+01
-1.724723815917968750e+01,-7.690074920654296875e+00,-8.265570640563964844e+00,-7.937273502349853516e+00,-6.063157558441162109e+00,-5.107835769653320312e+00,-1.133892059326171875e+01,-9.119943618774414062e+00,-1.461953258514404297e+01,-1.130473995208740234e+01,-2.095962333679199219e+01,-5.643018722534179688e+00,-3.521893262863159180e+00,-2.032897949218750000e+01,-6.240545272827148438e+00,-1.513361835479736328e+01,-4.932394504547119141e+00,-7.415701389312744141e+00,-1.038916015625000000e+01,-9.480980873107910156e+00,-8.058443069458007812e+00,-1.611482810974121094e+01,-1.178690052032470703e+01,-2.223031234741210938e+01,-4.397562503814697266e+00,-1.961006355285644531e+01,-1.775800704956054688e+01,-7.585499763488769531e+00,-7.473796844482421875e+00,-6.317850589752197266e+00,-1.796108818054199219e+01,-7.960419654846191406e+00
-1.327751827239990234e+01,-1.826824569702148438e+01,-4.376163959503173828e+00,-2.629995107650756836e+00,-6.120131492614746094e+00,-5.570056438446044922e+00,-7.692315578460693359e+00,-5.818894863128662109e+00,-6.683207988739013672e+00,-7.259543895721435547e+00,-7.611938476562500000e+00,-2.123765754699707031e+01,-9.388416290283203125e+00,-8.786988258361816406e+00,-2.205950927734375000e+01,-7.225684165954589844e+00,-7.236241340637207031e+00,-1.778482246398925781e+01,-1.031355094909667969e+01,-1.554078102111816406e+01,-5.884417057037353516e+00,-2.883836030960083008e+00,-1.896636581420898438e+01,-7.005305290222167969e+00,-9.812288284301757812e+00,-5.933982372283935547e+00,-7.661791801452636719e+00,-8.978425025939941406e+00,-5.719185829162597656e+00,-1.134467220306396484e+01,-5.943733215332031250e+00,-9.837156295776367188e+00
-1.648573875427246094e+01,-3.010411977767944336e+00,-5.640968322753906250e+00,-9.522927284240722656e+00,-1.987394213676452637e+00,-9.493539333343505859e-01,-8.735719680786132812e+00,-1.702648735046386719e+01,-8.356287956237792969e+00,-1.713242721557617188e+01,-1.761922645568847656e+01,-1.025413990020751953e+01,-1.589638352394104004e+00,-1.305650520324707031e+01,-9.134680747985839844e+00,-1.226456260681152344e+01,-8.588436126708984375e+00,-9.350772857666015625e+00,-8.362252235412597656e+00,-8.666396141052246094e+00,-8.481966018676757812e+00,-7.422992229461669922e+00,-1.069717216491699219e+01,-1.736388969421386719e+01,-7.011286735534667969e+00,-1.262686729431152344e+01,-1.631966209411621094e+01,-1.186474704742431641e+01,-2.856144428253173828e+00,-8.973757743835449219e+00,-1.855457305908203125e+01,-1.190964126586914062e+01
-1.846879196166992188e+01,-1.041640758514404297e+01,-6.997303009033203125e+00,-9.436200141906738281e+00,-8.832703590393066406e+00,-3.156354665756225586e+00,-2.143078804016113281e+00,-1.775246810913085938e+01,-9.775495529174804688e+00,-1.514146709442138672e+01,-1.639044761657714844e+01,-1.706100654602050781e+01,-2.482789278030395508e+00,-1.085915660858154297e+01,-1.528683471679687500e+01,-8.948120117187500000e+00,-1.175762462615966797e+01,-1.053827381134033203e+01,-1.158990859985351562e+01,-1.534795761108398438e+01,-1.765814399719238281e+01,-1.339737129211425781e+01,-1.395045566558837891e+01,-1.697146797180175781e+01,-1.015985870361328125e+01,-1.527291965484619141e+01,-1.173736095428466797e+01,-1.300075626373291016e+01,-8.112042427062988281e+00,-6.978140354156494141e+00,-1.786116027832031250e+01,-1.660358619689941406e+01
