-8.705014228820800781e+00,-1.259468555450439453e+01,-1.126100349426269531e+01,-4.837766885757446289e-01,-1.438838005065917969e+01,-3.791238069534301758e+00,-5.456395626068115234e+00,-8.077493667602539062e+00,3.366305112838745117e+00,-7.346413135528564453e+00,-2.063332557678222656e+00,-1.615601730346679688e+01,-1.031425762176513672e+01,-3.758891105651855469e+00,-8.620334863662719727e-01,-1.123385334014892578e+01
-1.022758769989013672e+01,-1.551317310333251953e+01,-5.905845642089843750e+00,-6.026214599609375000e+00,-9.567173004150390625e+00,-9.523681640625000000e+00,-2.216189146041870117e+00,-7.545019626617431641e+00,-7.436841964721679688e+00,-1.327053642272949219e+01,-1.700792884826660156e+01,-7.685945510864257812e+00,-3.745533227920532227e+00,-2.714210319519042969e+01,-7.214769363403320312e+00,-5.038735866546630859e+00
-9.651266098022460938e+00,-1.042405986785888672e+01,-9.099066734313964844e+00,-7.717405796051025391e+00,-1.144839191436767578e+01,-3.951982021331787109e+00,-1.074054431915283203e+01,-7.073132395744323730e-01,-8.448143005371093750e+00,-1.497016906738281250e+01,-4.270424842834472656e+00,-1.724608802795410156e+01,-4.736379146575927734e+00,-4.202169895172119141e+00,-1.072749710083007812e+01,-1.267453384399414062e+01
-8.817413330078125000e+00,-3.514460086822509766e+00,-4.335004806518554688e+00,-1.143479537963867188e+01,-4.992019176483154297e+00,-1.589618206024169922e+01,-1.296420288085937500e+01,-9.442378997802734375e+00,-6.318633556365966797e+00,-9.169862747192382812e+00,-6.454045295715332031e+00,-3.679201364517211914e+00,-1.419661617279052734e+01,-1.477935981750488281e+01,-1.042382812500000000e+01,-5.628695011138916016e+00
-5.443049907684326172e+00,-1.617685508728027344e+01,-2.195281386375427246e-01,-7.869257450103759766e+00,-1.223727989196777344e+01,-1.106507301330566406e+01,-1.171473503112792969e+01,-1.046880054473876953e+01,-5.100537300109863281e+00,-9.817131042480468750e+00,-1.265079784393310547e+01,-1.006330776214599609e+01,-1.129647159576416016e+01,-1.157066726684570312e+01,-1.505007553100585938e+01,-7.987900257110595703e+00
-9.864711761474609375e+00,-1.650636482238769531e+01,-1.150385856628417969e+01,-8.274931907653808594e+00,-1.250105667114257812e+01,-5.902436256408691406e+00,-7.876084804534912109e+00,-2.440896987915039062e+00,-6.634536743164062500e+00,-1.692086791992187500e+01,-7.931637287139892578e+00,-2.092514801025390625e+01,-3.454785346984863281e+00,-3.995447874069213867e+00,-9.410691261291503906e+00,-1.179938030242919922e+01
-1.099247169494628906e+01,-1.017866706848144531e+01,-5.007447242736816406e+00,-6.971041202545166016e+00,-9.857151031494140625e+00,-6.189890861511230469e+00,-8.547970771789550781e+00,-8.288745880126953125e+00,-1.062874794006347656e+01,-9.446498870849609375e+00,-6.560997009277343750e+00,-1.059149074554443359e+01,-1.234565639495849609e+01,-1.740513992309570312e+01,-7.912724018096923828e+00,-7.458306312561035156e+00
-3.018224716186523438e+00,-1.004187107086181641e+01,2.679378390312194824e-01,-7.046662330627441406e+00,-1.180873966217041016e+01,-8.878624916076660156e+00,-8.465668678283691406e+00,-9.808387756347656250e+00,-2.785652875900268555e+00,-1.368121528625488281e+01,-1.711921882629394531e+01,-3.690404176712036133e+00,-6.808076381683349609e+00,-2.188769149780273438e+01,-9.944291114807128906e+00,-3.940630197525024414e+00
-1.210158729553222656e+01,-1.306835174560546875e+01,-7.399288654327392578e+00,-5.341145992279052734e+00,-1.329380607604980469e+01,-2.125774860382080078e+00,-9.245213508605957031e+00,-1.409192085266113281e+00,-8.993625640869140625e+00,-1.635639190673828125e+01,1.048555493354797363e+00,-4.645827770233154297e+00,-7.227883815765380859e+00,-7.563710212707519531e+00,-1.240911006927490234e+00,-1.026508617401123047e+01
-4.127576351165771484e+00,-2.908180952072143555e+00,-9.467684745788574219e+00,-1.052262973785400391e+01,-8.759117126464843750e+00,-6.197793483734130859e+00,-7.335699558258056641e+00,-9.285200119018554688e+00,-6.761121273040771484e+00,-1.047899818420410156e+01,-8.378149986267089844e+00,-9.816712379455566406e+00,-1.035495758056640625e+01,-1.744812774658203125e+01,-1.084400653839111328e+01,-7.199579238891601562e+00
-4.675432682037353516e+00,-1.274174880981445312e+01,-1.180346393585205078e+01,-6.278040885925292969e+00,-1.079386711120605469e+01,-8.039619445800781250e+00,-9.188704490661621094e+00,-8.016230583190917969e+00,-8.726297378540039062e+00,-1.235626983642578125e+01,-1.327587985992431641e+01,-1.554389190673828125e+01,-7.597345352172851562e+00,-1.514854240417480469e+01,-1.622930145263671875e+01,-9.466517448425292969e+00
-1.245733928680419922e+01,-9.952613830566406250e+00,-7.792093753814697266e+00,-7.729383945465087891e+00,-8.340479850769042969e+00,-1.302685642242431641e+01,-8.252572059631347656e+00,-8.735381126403808594e+00,-9.651944160461425781e+00,-1.238552284240722656e+01,-1.148125457763671875e+01,-1.458787918090820312e+01,-8.811291694641113281e+00,-1.792746543884277344e+01,-8.860198974609375000e+00,-6.202186107635498047e+00
-1.172367477416992188e+01,-1.879735565185546875e+01,-5.962969779968261719e+00,-4.518347263336181641e+00,-1.048647785186767578e+01,-8.945027351379394531e+00,-4.942581176757812500e+00,-6.289698600769042969e+00,-6.456853389739990234e+00,-1.448868370056152344e+01,-1.586235904693603516e+01,-8.132832527160644531e+00,-4.825045108795166016e+00,-2.964736938476562500e+01,-8.683220863342285156e+00,-7.005418777465820312e+00
-5.181702136993408203e+00,-5.651333808898925781e+00,-6.598110675811767578e+00,-1.036099815368652344e+01,-4.391971588134765625e+00,-1.344696903228759766e+01,-1.249952316284179688e+01,-8.839219093322753906e+00,-9.639983177185058594e+00,-5.785176753997802734e+00,-7.290368080139160156e+00,-9.102372169494628906e+00,-1.531699466705322266e+01,-1.093132877349853516e+01,-1.563328647613525391e+01,-8.564556121826171875e+00
